"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.868307588E1,4.161029816E0,-1.595295668E0,-2.285830021E0,5.008408557E0
1.868553703E1,4.033248425E0,-1.512803793E0,-2.449660778E0,4.955452159E0
1.868800065E1,3.905166864E0,-1.502303600E0,-2.635695934E0,4.945112476E0
1.869046188E1,3.764341593E0,-1.473229885E0,-2.837137699E0,4.938625745E0
1.869292549E1,3.634318352E0,-1.486753464E0,-3.033937931E0,4.962205670E0
1.869538671E1,3.504664183E0,-1.457691431E0,-3.231130123E0,4.984750467E0
1.869785033E1,3.364088058E0,-1.474011660E0,-3.428354740E0,5.024282542E0
1.870031156E1,3.247243166E0,-1.481158257E0,-3.586438179E0,5.059738805E0
1.870277518E1,3.146707058E0,-1.547979593E0,-3.733638287E0,5.122310122E0
1.870523641E1,3.049366236E0,-1.584062099E0,-3.838731766E0,5.152062572E0
1.870770005E1,2.959954023E0,-1.647598267E0,-3.936279774E0,5.193284734E0
1.871016128E1,2.867963314E0,-1.669561863E0,-3.974454880E0,5.177735217E0
1.871262489E1,2.752708197E0,-1.702628374E0,-3.998386383E0,5.144262772E0
1.871508605E1,2.605824947E0,-1.669688225E0,-3.974446774E0,5.037301815E0
1.871754974E1,2.466888666E0,-1.668964863E0,-3.926374435E0,4.928224793E0
1.872001089E1,2.303159714E0,-1.651913881E0,-3.866427422E0,4.794019727E0
1.872247450E1,2.109029293E0,-1.608882666E0,-3.797213554E0,4.631990800E0
1.872493573E1,1.948434472E0,-1.599936247E0,-3.785250664E0,4.548001261E0
1.872739935E1,1.796576977E0,-1.593375683E0,-3.811478615E0,4.504875596E0
1.872986058E1,1.670944452E0,-1.590440512E0,-3.873446941E0,4.508342000E0
1.873232419E1,1.534190297E0,-1.642827034E0,-3.955953598E0,4.549965868E0
1.873478542E1,1.459701538E0,-1.678878069E0,-4.035015106E0,4.607679140E0
1.873724904E1,1.377000451E0,-1.711114645E0,-4.153874874E0,4.698799851E0
1.873971027E1,1.306670666E0,-1.725275040E0,-4.279872417E0,4.795963939E0
1.874217388E1,1.239194274E0,-1.745990992E0,-4.370296955E0,4.866578107E0
1.874463503E1,1.199073434E0,-1.744108677E0,-4.454285622E0,4.931566949E0
1.874709864E1,1.174047232E0,-1.773156166E0,-4.495380402E0,4.973018665E0
1.874955987E1,1.106800318E0,-1.720280886E0,-4.466412067E0,4.912556364E0
1.875202349E1,1.036963105E0,-1.639566898E0,-4.412041664E0,4.819707848E0
1.875448472E1,1.000771284E0,-1.596768379E0,-4.354112148E0,4.744418302E0
1.875694833E1,9.619798660E-1,-1.526510954E0,-4.276413918E0,4.641482193E0
1.875940956E1,9.767646790E-1,-1.454651117E0,-4.218469143E0,4.567883648E0
1.876187318E1,9.714253545E-1,-1.431300402E0,-4.151355743E0,4.497337275E0
1.876433441E1,9.322008491E-1,-1.419447422E0,-4.084257126E0,4.423232492E0
1.876679802E1,9.052237272E-1,-1.409451008E0,-4.006577492E0,4.342654181E0
1.876925925E1,8.640508652E-1,-1.361613750E0,-3.971570969E0,4.286484791E0
1.877172286E1,7.544749379E-1,-1.335164070E0,-3.880160809E0,4.172234824E0
1.877418409E1,6.523146033E-1,-1.309385777E0,-3.817994595E0,4.088653590E0
1.877664771E1,5.589029789E-1,-1.279659510E0,-3.798775196E0,4.047294651E0
1.877910886E1,4.317897558E-1,-1.295736790E0,-3.822698593E0,4.059359648E0
1.878157248E1,3.628091812E-1,-1.311506987E0,-3.904793262E0,4.135104775E0
1.878403371E1,2.719220519E-1,-1.347676754E0,-4.007764339E0,4.237021269E0
1.878649733E1,1.616013050E-1,-1.376327753E0,-4.116389275E0,4.343391961E0
1.878895856E1,1.575791836E-2,-1.402440786E0,-4.252356529E0,4.477680708E0
1.879142217E1,-1.245713234E-1,-1.460642815E0,-4.390606880E0,4.628868568E0
1.879388337E1,-2.484404445E-1,-1.455850601E0,-4.498521328E0,4.734756358E0
1.879634699E1,-4.321759343E-1,-1.465267897E0,-4.613574982E0,4.859923884E0
1.879880822E1,-6.208903790E-1,-1.455388546E0,-4.697474957E0,4.956806598E0
1.880127183E1,-8.114839196E-1,-1.472308636E0,-4.731055737E0,5.020865190E0
1.880373306E1,-9.910843372E-1,-1.501425743E0,-4.792899132E0,5.119414958E0
1.880619668E1,-1.148294330E0,-1.566538334E0,-4.847208977E0,5.221882523E0
1.880865783E1,-1.288821697E0,-1.633578539E0,-4.928109169E0,5.349383160E0
1.881112145E1,-1.425245762E0,-1.712976694E0,-4.970949173E0,5.447563705E0
1.881358268E1,-1.594785690E0,-1.794982672E0,-5.013907433E0,5.559188064E0
1.881604630E1,-1.727954149E0,-1.846514225E0,-5.057458401E0,5.654496070E0
1.881850753E1,-1.794229984E0,-1.870608568E0,-5.083317757E0,5.706010609E0
1.882097114E1,-1.828380108E0,-1.909600973E0,-5.115663052E0,5.758433654E0
1.882343237E1,-1.829713702E0,-1.937732458E0,-5.141530037E0,5.791199395E0
1.882589599E1,-1.778648257E0,-1.934149981E0,-5.160350800E0,5.790832941E0
1.882835722E1,-1.728140473E0,-1.956276894E0,-5.184273243E0,5.804324064E0
1.883082083E1,-1.670074463E0,-1.953196526E0,-5.207730293E0,5.807286818E0
1.883328207E1,-1.681541324E0,-1.929279089E0,-5.226552963E0,5.819497822E0
1.883574568E1,-1.724915266E0,-1.903887272E0,-5.217606068E0,5.815800246E0
1.883820683E1,-1.791362762E0,-1.857939005E0,-5.205513477E0,5.810188332E0
1.884067045E1,-1.920319796E0,-1.764021397E0,-5.141089439E0,5.764564184E0
1.884313168E1,-1.981505156E0,-1.726209164E0,-5.098068237E0,5.735543611E0
1.884559530E1,-2.087475300E0,-1.641824961E0,-5.085335255E0,5.737052988E0
1.884805653E1,-2.169509888E0,-1.609009981E0,-5.097181320E0,5.768617138E0
1.885052014E1,-2.256928921E0,-1.576155186E0,-5.097314835E0,5.793152151E0
1.885298137E1,-2.346912384E0,-1.593301058E0,-5.066245079E0,5.806328031E0
1.885544499E1,-2.445473433E0,-1.572566748E0,-5.047451973E0,5.824953039E0
1.885787751E1,-2.628540039E0,-1.613292217E0,-5.013355255E0,5.886056866E0
1.886031007E1,-2.802540064E0,-1.615392208E0,-4.965355396E0,5.926084458E0
1.886283099E1,-3.011776447E0,-1.627600908E0,-4.939177513E0,6.009605361E0
1.886529469E1,-3.204200268E0,-1.613883257E0,-4.951344967E0,6.114518420E0
1.886775583E1,-3.357930183E0,-1.678136587E0,-4.963085651E0,6.222865634E0
1.887021945E1,-3.506476879E0,-1.646097660E0,-4.947957039E0,6.283891825E0
1.887268068E1,-3.635651827E0,-1.646333218E0,-4.935645103E0,6.347359282E0
1.887514430E1,-3.748523235E0,-1.604401350E0,-4.892141342E0,6.368561615E0
1.887760553E1,-3.814069271E0,-1.570779085E0,-4.807768345E0,6.334753965E0
1.888006914E1,-3.914936304E0,-1.546889305E0,-4.736122131E0,6.336437929E0
1.888253037E1,-4.006595135E0,-1.547156811E0,-4.616743088E0,6.305617774E0
1.888499399E1,-4.131394863E0,-1.513010740E0,-4.516798973E0,6.305481582E0
1.888745522E1,-4.218870640E0,-1.539340734E0,-4.432306290E0,6.309816037E0
1.888991883E1,-4.329089165E0,-1.515599012E0,-4.408037663E0,6.361513137E0
1.889238008E1,-4.437181950E0,-1.470878124E0,-4.321474075E0,6.366098043E0
1.889484370E1,-4.565920830E0,-1.405448675E0,-4.261126995E0,6.401571859E0
1.889730485E1,-4.663805008E0,-1.355744600E0,-4.159356117E0,6.394479172E0
1.889976847E1,-4.733619690E0,-1.271569967E0,-4.053016663E0,6.360109246E0
1.890222970E1,-4.775114059E0,-1.275891066E0,-3.930057526E0,6.314662655E0
1.890469332E1,-4.847860813E0,-1.238722801E0,-3.802697659E0,6.284639856E0
1.890715455E1,-4.918957710E0,-1.235985041E0,-3.609421730E0,6.225088690E0
1.890961816E1,-5.017336845E0,-1.199369192E0,-3.388875484E0,6.172246959E0
1.891207939E1,-5.110974789E0,-1.184079409E0,-3.132871628E0,6.110563965E0
1.891454301E1,-5.232453346E0,-1.138795853E0,-2.891623020E0,6.085795569E0
1.891700424E1,-5.293384075E0,-1.058503866E0,-2.636882782E0,6.007786298E0
1.891946785E1,-5.356680393E0,-9.795036316E-1,-2.485658169E0,5.985979346E0
1.892192908E1,-5.334723949E0,-9.438235760E-1,-2.378116608E0,5.916546388E0
1.892439270E1,-5.271323681E0,-8.975043297E-1,-2.341373920E0,5.837328088E0
1.892685385E1,-5.225055695E0,-8.823673725E-1,-2.330469608E0,5.788857209E0
1.892931746E1,-5.203762531E0,-8.082878590E-1,-2.406834602E0,5.790105919E0
1.893177870E1,-5.183884621E0,-8.190155029E-1,-2.553416729E0,5.836384424E0
1.893424231E1,-5.188819885E0,-8.052167892E-1,-2.716134071E0,5.911819531E0
1.893670354E1,-5.213384628E0,-8.083131313E-1,-2.909846783E0,6.024944622E0
1.893916716E1,-5.219213963E0,-7.947671413E-1,-3.150328636E0,6.147879286E0
1.894162840E1,-5.215182304E0,-8.158178329E-1,-3.424599171E0,6.292182824E0
1.894409202E1,-5.154356956E0,-7.847850323E-1,-3.725273132E0,6.407881326E0
1.894655325E1,-5.112789631E0,-7.984101772E-1,-3.999926090E0,6.540449935E0
1.894901686E1,-5.069116592E0,-7.818996906E-1,-4.261199474E0,6.668217986E0
1.895147809E1,-5.025416374E0,-8.006947041E-1,-4.501108646E0,6.793813420E0
1.895394171E1,-5.062417984E0,-7.650902271E-1,-4.660575390E0,6.923467474E0
1.895640286E1,-5.083876610E0,-7.650790215E-1,-4.802576542E0,7.035331459E0
1.895886655E1,-5.143157482E0,-7.402586937E-1,-4.853200436E0,7.110105927E0
1.896132771E1,-5.191389084E0,-7.543764114E-1,-4.840617657E0,7.138009785E0
1.896379132E1,-5.216449738E0,-7.043006420E-1,-4.782232285E0,7.111760182E0
1.896625256E1,-5.185668945E0,-6.995460987E-1,-4.640842438E0,6.994136522E0
1.896871617E1,-5.123929024E0,-6.208209991E-1,-4.477303028E0,6.832738087E0
1.897117740E1,-5.009955406E0,-6.181879044E-1,-4.246422768E0,6.596507847E0
1.897364102E1,-4.891304016E0,-5.992221832E-1,-4.015206814E0,6.356556297E0
1.897610225E1,-4.812364578E0,-5.842854977E-1,-3.703199387E0,6.100321965E0
1.897856585E1,-4.809039593E0,-5.540494919E-1,-3.434726238E0,5.935585647E0
1.898102708E1,-4.822434425E0,-5.013258457E-1,-3.104121685E0,5.756976014E0
1.898349070E1,-4.835842133E0,-4.159574509E-1,-2.805633545E0,5.606243780E0
1.898595185E1,-4.817005157E0,-4.313213825E-1,-2.475725174E0,5.433119910E0
1.898841554E1,-4.782136440E0,-3.878638744E-1,-2.173897743E0,5.267361647E0
1.899087671E1,-4.727165222E0,-4.696426392E-1,-1.854220390E0,5.099489043E0
1.899334032E1,-4.658684254E0,-5.149967670E-1,-1.559803963E0,4.939792409E0
1.899580156E1,-4.596786499E0,-6.707260609E-1,-1.266372204E0,4.814978518E0
1.899826517E1,-4.551903248E0,-7.281792164E-1,-9.709606171E-1,4.710926944E0
1.900072640E1,-4.516293049E0,-8.543934822E-1,-6.392431259E-1,4.640638200E0
1.900319002E1,-4.495790958E0,-9.556610584E-1,-2.742137909E-1,4.604412840E0
1.900565125E1,-4.427520752E0,-1.171442509E0,1.555023193E-1,4.582510069E0
1.900811486E1,-4.320116043E0,-1.240677238E0,5.956001282E-1,4.534029350E0
1.901057609E1,-4.184588432E0,-1.397008896E0,1.022322655E0,4.528527113E0
1.901303971E1,-3.989003181E0,-1.479975820E0,1.395634651E0,4.477752884E0
1.901550084E1,-3.816126823E0,-1.635416269E0,1.731788635E0,4.498499993E0
1.901796446E1,-3.695219278E0,-1.710547209E0,1.999898911E0,4.536541956E0
1.902042569E1,-3.680616856E0,-1.809319973E0,2.239832878E0,4.673053662E0
1.902288930E1,-3.698019505E0,-1.843450785E0,2.487002373E0,4.822741943E0
1.902535054E1,-3.766394138E0,-1.968659759E0,2.723864555E0,5.047849460E0
1.902781414E1,-3.870743990E0,-2.003152847E0,2.968186378E0,5.273083609E0
1.903027537E1,-3.963732004E0,-2.078909636E0,3.169053078E0,5.484152996E0
1.903273898E1,-4.086295128E0,-2.080025911E0,3.276406288E0,5.635526047E0
1.903520021E1,-4.207240582E0,-2.126876116E0,3.261327744E0,5.732428279E0
1.903766383E1,-4.326690197E0,-2.102676153E0,3.114358902E0,5.730682894E0
1.904012506E1,-4.416267395E0,-2.118489027E0,2.949378967E0,5.717538785E0
1.904258867E1,-4.521067619E0,-2.091127872E0,2.750465393E0,5.690160637E0
1.904504983E1,-4.521900177E0,-2.039649963E0,2.525609970E0,5.566548204E0
1.904751344E1,-4.551988602E0,-1.961026430E0,2.261463165E0,5.447975820E0
1.904997467E1,-4.529621124E0,-1.919011116E0,1.966897964E0,5.297995734E0
1.905243829E1,-4.504347324E0,-1.804632068E0,1.664072037E0,5.129812615E0
1.905489952E1,-4.425430775E0,-1.808129311E0,1.389709473E0,4.978459758E0
1.905733324E1,-4.350605011E0,-1.697067261E0,1.186834335E0,4.818337575E0
1.905976699E1,-4.280704975E0,-1.625067234E0,1.148883820E0,4.720721622E0
1.906228799E1,-4.145513058E0,-1.573274612E0,1.178344727E0,4.587915410E0
1.906474922E1,-3.992416382E0,-1.563531160E0,1.323003769E0,4.487132406E0
1.906721284E1,-3.787842751E0,-1.538851976E0,1.550441742E0,4.372606511E0
1.906967407E1,-3.569373846E0,-1.548521638E0,1.801733017E0,4.287725595E0
1.907213768E1,-3.404667616E0,-1.482240677E0,2.082030296E0,4.257187940E0
1.907459892E1,-3.264911890E0,-1.454714298E0,2.394159317E0,4.302074171E0
1.907706253E1,-3.209780216E0,-1.336417198E0,2.731912613E0,4.421769611E0
1.907952368E1,-3.210145950E0,-1.245977163E0,3.111926079E0,4.641290772E0
1.908198730E1,-3.245280266E0,-1.122060895E0,3.478948593E0,4.888143612E0
1.908444853E1,-3.212424755E0,-1.089143515E0,3.895968437E0,5.165701934E0
1.908691215E1,-3.209085226E0,-1.050100327E0,4.272974968E0,5.446031010E0
1.908937337E1,-3.157839060E0,-1.091590166E0,4.593944550E0,5.680479130E0
1.909183698E1,-3.119709730E0,-1.126777887E0,4.780066490E0,5.818182952E0
1.909429821E1,-3.092652082E0,-1.201162219E0,4.915005684E0,5.929972045E0
1.909676183E1,-3.108945847E0,-1.175562978E0,4.911164284E0,5.930179358E0
1.909922306E1,-3.068822861E0,-1.207034826E0,4.880060196E0,5.889787291E0
1.910168667E1,-3.070568085E0,-1.214288473E0,4.798085213E0,5.824474789E0
1.910414782E1,-3.007263660E0,-1.265588760E0,4.695128441E0,5.717480276E0
1.910661152E1,-2.888075113E0,-1.302343488E0,4.606930733E0,5.591143639E0
1.910907267E1,-2.711883783E0,-1.364411235E0,4.575776100E0,5.491234706E0
1.911153628E1,-2.540557146E0,-1.409661055E0,4.562376022E0,5.408960147E0
1.911399753E1,-2.310584784E0,-1.465734959E0,4.600145340E0,5.352431051E0
1.911646115E1,-2.093601227E0,-1.477991700E0,4.657258987E0,5.315795974E0
1.911892238E1,-1.915979624E0,-1.469143391E0,4.771920204E0,5.347951258E0
1.912138599E1,-1.813795567E0,-1.427259684E0,4.883329391E0,5.401280451E0
1.912384722E1,-1.703441620E0,-1.348580003E0,5.056039810E0,5.503082767E0
1.912631085E1,-1.601142406E0,-1.267870665E0,5.266619682E0,5.648755253E0
1.912877208E1,-1.428041697E0,-1.187382936E0,5.520482063E0,5.824508867E0
1.913123569E1,-1.267867327E0,-1.080818057E0,5.788556099E0,6.023540233E0
1.913369692E1,-1.069055080E0,-1.072711468E0,6.051262856E0,6.237897948E0
1.913616054E1,-9.277834892E-1,-1.022340178E0,6.280215263E0,6.430168380E0
1.913862169E1,-7.559747696E-1,-1.009292603E0,6.536020279E0,6.656555453E0
1.914108531E1,-6.302895546E-1,-9.689190388E-1,6.771095276E0,6.869046532E0
1.914354654E1,-4.756829739E-1,-9.649941921E-1,6.987751961E0,7.070089501E0
1.914601016E1,-3.336873055E-1,-9.296554923E-1,7.181448936E0,7.249056172E0
1.914847139E1,-2.430458069E-1,-8.767897487E-1,7.358212471E0,7.414251297E0
1.915093502E1,-1.067397594E-1,-7.822526693E-1,7.452503204E0,7.494205537E0
1.915339625E1,8.474993706E-2,-7.506035566E-1,7.478208542E0,7.516261787E0
1.915585986E1,2.983925343E-1,-7.205362320E-1,7.466020584E0,7.506641987E0
1.915832109E1,5.107271671E-1,-7.007399797E-1,7.403792381E0,7.454396044E0
1.916078471E1,7.104758024E-1,-6.691653728E-1,7.327758789E0,7.392469617E0
1.916324594E1,8.556091785E-1,-6.483119726E-1,7.246445656E0,7.325527293E0
1.916570955E1,9.954426289E-1,-6.531988382E-1,7.186429977E0,7.284390885E0
1.916817071E1,1.054528117E0,-6.164411306E-1,7.145142555E0,7.248799304E0
1.917063432E1,1.106902838E0,-5.856894255E-1,7.111619949E0,7.221039004E0
1.917309555E1,1.134891033E0,-5.059206486E-1,7.092226982E0,7.200251171E0
1.917555918E1,1.182435989E0,-4.377827644E-1,7.035025597E0,7.147124860E0
1.917802041E1,1.213365316E0,-3.601647615E-1,6.996727943E0,7.110286630E0
1.918048403E1,1.302101374E0,-3.387613297E-1,6.972740173E0,7.101361331E0
1.918294526E1,1.335966110E0,-3.261029720E-1,6.955278397E0,7.089925682E0
1.918540887E1,1.399261355E0,-3.550795317E-1,6.961500168E0,7.109606065E0
1.918787012E1,1.477173328E0,-3.954932690E-1,6.994121552E0,7.159343004E0
1.919033373E1,1.559893608E0,-4.162273407E-1,7.019465446E0,7.202736176E0
1.919279496E1,1.663683653E0,-4.566168785E-1,7.024012566E0,7.232779189E0
1.919525858E1,1.804197788E0,-4.828258753E-1,7.053269386E0,7.296359333E0
1.919771973E1,1.943897247E0,-5.341444016E-1,7.102790833E0,7.383338294E0
1.920018334E1,2.082660437E0,-5.478016138E-1,7.215623856E0,7.530125412E0
1.920264457E1,2.139249086E0,-5.370521545E-1,7.302197456E0,7.628033781E0
1.920510819E1,2.190452814E0,-5.240268707E-1,7.368907928E0,7.705419635E0
1.920756942E1,2.196201563E0,-5.203502178E-1,7.411535263E0,7.747575144E0
1.921003304E1,2.282841921E0,-5.183093548E-1,7.460196495E0,7.818858201E0
1.921249427E1,2.348582506E0,-4.587303400E-1,7.555781364E0,7.925661193E0
1.921495789E1,2.422390699E0,-4.091233015E-1,7.599209785E0,7.986447767E0
1.921741912E1,2.461138248E0,-3.536541462E-1,7.701854706E0,8.093258839E0
1.921988273E1,2.546248674E0,-2.844301462E-1,7.857149124E0,8.264325452E0
1.922234396E1,2.665574789E0,-2.187768221E-1,8.025214195E0,8.459149788E0
1.922480759E1,2.775674820E0,-1.518769264E-1,8.123164177E0,8.585641126E0
1.922726875E1,2.961261034E0,-5.546104908E-2,8.129827499E0,8.652527839E0
1.922973244E1,3.234443188E0,-6.860613823E-3,8.117020607E0,8.737716712E0
1.923219359E1,3.493956566E0,3.147089481E-2,8.047595978E0,8.773398653E0
1.923465721E1,3.724100590E0,6.433773041E-2,7.987736702E0,8.813455745E0
1.923711844E1,3.868408680E0,1.077427864E-1,7.915278435E0,8.810665521E0
1.923958206E1,4.011506081E0,8.922612667E-2,7.827053070E0,8.795618347E0
1.924204329E1,4.079783440E0,1.566172838E-1,7.764461517E0,8.772458295E0
1.924450690E1,4.106820107E0,1.733217239E-1,7.719930649E0,8.746047166E0
1.924696813E1,4.117000580E0,1.736603975E-1,7.712370872E0,8.744170411E0
1.924943176E1,4.156047821E0,1.608026028E-1,7.745385170E0,8.791449391E0
1.925189299E1,4.221253872E0,1.182603836E-1,7.751913071E0,8.827520944E0
1.925435660E1,4.367798328E0,7.283723354E-2,7.771496773E0,8.915106819E0
1.925678906E1,4.465919018E0,1.331532001E-2,7.787937164E0,8.977559537E0
1.925922159E1,4.519019127E0,-1.758468151E-2,7.799938202E0,9.014481629E0
1.926174258E1,4.574074745E0,-7.221388817E-2,7.796365738E0,9.039396735E0
1.926420620E1,4.629347324E0,-1.648738384E-1,7.798672676E0,9.070685506E0
1.926666743E1,4.689276695E0,-2.123968601E-1,7.743163109E0,9.054888364E0
1.926913105E1,4.790715218E0,-3.202646971E-1,7.683303833E0,9.060169952E0
1.927159226E1,4.889485836E0,-3.797125816E-1,7.586629868E0,9.033726038E0
1.927405587E1,5.022737026E0,-4.962087870E-1,7.494732857E0,9.035769529E0
1.927651710E1,5.171394825E0,-5.506237745E-1,7.390927315E0,9.037273790E0
1.927898072E1,5.368406296E0,-5.972465277E-1,7.276038170E0,9.061855275E0
1.928144195E1,5.497726440E0,-6.105140448E-1,7.119187355E0,9.015572750E0
1.928390557E1,5.689530373E0,-6.761417389E-1,7.005339622E0,9.050011422E0
1.928636680E1,5.835527897E0,-6.134940386E-1,6.898351669E0,9.056324670E0
1.928883042E1,6.043084145E0,-6.148711443E-1,6.831596375E0,9.141533872E0
1.929129157E1,6.199956894E0,-5.591500998E-1,6.748538971E0,9.181225003E0
1.929375519E1,6.398713589E0,-5.559241772E-1,6.633589745E0,9.233477145E0
1.929621642E1,6.577102661E0,-5.042682886E-1,6.443466187E0,9.221215886E0
1.929868004E1,6.822625160E0,-5.319836140E-1,6.277267456E0,9.286296752E0
1.930114127E1,6.981632233E0,-5.193111897E-1,6.086990356E0,9.277085983E0
1.930360488E1,7.144377708E0,-5.572785139E-1,5.908232689E0,9.287621100E0
1.930606611E1,7.271762371E0,-5.445719957E-1,5.693771362E0,9.251708975E0
1.930852972E1,7.390593529E0,-6.240037680E-1,5.487561226E0,9.226244177E0
1.931099095E1,7.474188805E0,-6.161658764E-1,5.248849869E0,9.153883527E0
1.931345456E1,7.650492668E0,-6.595263481E-1,5.018821716E0,9.173526284E0
1.931591580E1,7.780332565E0,-6.687332392E-1,4.803829193E0,9.168290674E0
1.931837941E1,7.983012199E0,-7.270698547E-1,4.621709824E0,9.252962555E0
1.932084057E1,8.071074486E0,-7.381657362E-1,4.428488731E0,9.235726525E0
1.932330426E1,8.159950256E0,-8.249262571E-1,4.307936668E0,9.264103295E0
1.932576542E1,8.150127411E0,-8.119271994E-1,4.171466827E0,9.191568859E0
1.932822903E1,8.155957222E0,-8.553031683E-1,4.143271446E0,9.187920330E0
1.933069026E1,8.114925385E0,-8.872004747E-1,4.090656281E0,9.130860172E0
1.933315388E1,8.086221695E0,-9.471502304E-1,4.095703125E0,9.113663311E0
1.933561511E1,8.026926994E0,-9.769635201E-1,4.037852287E0,9.038266747E0
1.933807872E1,8.022983551E0,-1.041827679E0,3.993879318E0,9.022457646E0
1.934053995E1,8.035389900E0,-1.095340133E0,3.964974403E0,9.027086068E0
1.934300357E1,8.072200775E0,-1.199390769E0,3.956019402E0,9.069126368E0
1.934546479E1,8.075511932E0,-1.228908181E0,3.957027435E0,9.076462660E0
1.934792841E1,8.159261703E0,-1.329915404E0,3.983292580E0,9.176537817E0
1.935038956E1,8.234601974E0,-1.395154119E0,3.973155022E0,9.248842388E0
1.935285325E1,8.298147202E0,-1.485543489E0,3.965729713E0,9.316281372E0
1.935531441E1,8.375287056E0,-1.579709291E0,3.928483009E0,9.384769228E0
1.935777801E1,8.491311073E0,-1.689156771E0,3.975769043E0,9.526927827E0
1.936023924E1,8.592712402E0,-1.801204443E0,4.005603790E0,9.650072829E0
1.936270286E1,8.722802162E0,-1.921432734E0,4.071870804E0,9.816277968E0
1.936516409E1,8.827692032E0,-1.991458893E0,4.161831856E0,9.960667625E0
1.936762770E1,8.994974136E0,-2.091468573E0,4.273619652E0,1.017583537E1
1.937008894E1,9.131546974E0,-2.120642185E0,4.378788948E0,1.034679013E1
1.937255255E1,9.405731201E0,-2.180251598E0,4.501036644E0,1.065272769E1
1.937501378E1,9.642957687E0,-2.204512358E0,4.565332413E0,1.089443747E1
1.937747740E1,9.896746635E0,-2.243520260E0,4.590362549E0,1.113779177E1
1.937993863E1,9.988132477E0,-2.210905552E0,4.632861137E0,1.123006216E1
1.938240224E1,9.811976433E0,-2.096004248E0,4.655938148E0,1.106100698E1
1.938486339E1,9.580038071E0,-1.893496513E0,4.562272072E0,1.077853352E1
1.938732701E1,9.529346466E0,-1.836018324E0,4.359379768E0,1.063877809E1
1.938978824E1,9.526225090E0,-1.776379704E0,4.095371246E0,1.052029253E1
1.939225185E1,9.593839645E0,-1.818975687E0,3.850575447E0,1.049654052E1
1.939471307E1,9.584184647E0,-1.750340581E0,3.533061981E0,1.036353291E1
1.939717669E1,9.558778763E0,-1.780936122E0,3.230855942E0,1.024599507E1
1.939963792E1,9.529960632E0,-1.727981806E0,2.946469307E0,1.012362347E1
1.940210154E1,9.504168510E0,-1.698781610E0,2.678621292E0,1.001948552E1
1.940456277E1,9.441349983E0,-1.651651740E0,2.359200478E0,9.870808977E0
